nose1x,neck1x,right_shoulder1x,right_elbow1x,right_wrist1x,left_shoulder1x,left_elbow1x,left_wrist1x,right_hip1x,right_knee1x,right_ankle1x,left_hip1x,left_knee1x,left_ankle1x,right_eye1x,left_eye1x,right_ear1x,left_ear1x,background1x,nose1y,neck1y,right_shoulder1y,right_elbow1y,right_wrist1y,left_shoulder1y,left_elbow1y,left_wrist1y,right_hip1y,right_knee1y,right_ankle1y,left_hip1y,left_knee1y,left_ankle1y,right_eye1y,left_eye1y,right_ear1y,left_ear1y,background1y,nose2x,neck2x,right_shoulder2x,right_elbow2x,right_wrist2x,left_shoulder2x,left_elbow2x,left_wrist2x,right_hip2x,right_knee2x,right_ankle2x,left_hip2x,left_knee2x,left_ankle2x,right_eye2x,left_eye2x,right_ear2x,left_ear2x,background2x,nose2y,neck2y,right_shoulder2y,right_elbow2y,right_wrist2y,left_shoulder2y,left_elbow2y,left_wrist2y,right_hip2y,right_knee2y,right_ankle2y,left_hip2y,left_knee2y,left_ankle2y,right_eye2y,left_eye2y,right_ear2y,left_ear2y,background2y,label
348,572,621,664,369,525,428,360,648,529,503,594,520,504,0,0,0,527,0,527,497,497,567,536,494,529,534,609,669,766,607,662,765,0,0,0,472,0,0,342,298,284,0,289,0,359,300,290,196,380,410,576,0,0,0,0,0,0,552,545,577,0,546,0,535,672,751,767,678,760,778,0,0,0,0,0,fight
0,583,630,673,357,538,444,320,660,545,188,604,539,600,0,0,0,541,0,0,493,493,564,544,492,522,548,605,669,762,602,669,776,0,0,0,466,0,0,353,311,284,356,396,0,0,300,307,517,388,413,0,0,0,0,361,0,0,542,535,571,545,555,0,0,678,750,765,683,773,0,0,0,0,517,0,fight
363,586,630,680,349,543,445,386,670,560,544,617,551,545,0,367,333,537,0,531,499,497,569,554,498,532,540,609,673,755,609,669,749,0,524,528,478,0,0,353,310,287,0,401,0,0,300,304,182,383,426,615,0,0,0,376,0,0,558,553,577,0,567,0,0,682,760,763,686,759,790,0,0,0,526,0,fight
365,587,631,687,348,544,458,393,673,562,199,621,562,618,352,368,330,539,0,535,501,500,573,559,501,533,541,611,671,769,611,673,788,528,528,532,480,0,0,356,312,282,0,403,0,0,302,289,562,385,429,0,0,0,0,381,0,0,565,558,582,0,572,0,0,692,775,770,697,762,0,0,0,0,530,0,fight
375,743,774,278,349,550,463,402,696,593,590,652,581,637,365,378,790,544,0,536,288,313,588,567,498,528,551,598,665,754,604,664,786,528,529,270,474,0,0,587,624,0,0,391,0,0,312,315,217,396,450,0,0,0,342,385,0,0,492,485,0,0,557,0,0,687,762,763,687,761,0,0,0,530,528,0,fight
343,567,603,263,330,530,446,383,697,584,599,655,579,629,334,351,318,509,0,525,495,483,599,577,505,539,554,592,664,757,599,665,786,519,517,527,490,0,0,342,300,0,0,384,0,0,297,317,212,378,437,0,0,0,0,369,0,0,559,560,0,0,561,0,0,690,758,759,690,756,0,0,0,0,527,0,fight
427,951,949,958,0,560,578,416,486,589,226,606,581,0,119,444,0,502,0,485,125,125,165,0,560,793,863,700,801,994,657,793,0,1014,465,0,442,0,151,490,515,0,0,0,0,0,0,304,0,564,467,0,0,0,0,0,0,1005,319,321,0,0,0,0,0,0,839,0,757,968,0,0,0,0,0,0,fight
351,554,583,261,329,525,451,382,697,586,607,659,594,635,339,357,319,503,0,530,495,482,604,579,505,535,551,585,662,755,595,666,785,522,523,531,488,0,0,343,297,0,0,388,0,0,302,324,233,383,450,0,0,0,0,372,0,0,560,561,0,0,562,0,0,684,756,763,683,758,0,0,0,0,528,0,fight
356,549,570,266,335,531,444,388,704,612,261,681,619,654,345,362,325,505,0,532,509,493,612,595,516,535,547,573,656,759,581,660,782,524,525,532,497,0,0,348,300,0,0,396,0,0,308,338,634,387,461,0,0,0,0,377,0,0,569,568,0,0,571,0,0,688,755,759,686,752,0,0,0,0,532,0,fight
326,520,541,252,311,501,430,395,702,609,233,673,605,646,318,332,301,339,0,544,524,511,626,619,524,545,562,585,669,769,593,671,791,536,536,541,543,0,0,319,278,0,0,359,368,0,283,318,637,358,441,0,0,0,0,0,0,0,582,583,0,0,581,609,0,699,761,777,698,756,0,0,0,0,0,0,fight
328,504,524,261,323,498,423,389,680,597,237,657,599,643,318,333,298,342,0,552,524,511,634,626,524,556,574,587,670,768,595,673,792,543,543,548,544,0,0,318,274,0,0,363,385,0,681,316,624,358,440,0,0,0,0,0,0,0,586,586,0,0,584,631,0,588,758,771,701,751,0,0,0,0,0,0,fight
314,497,512,257,313,475,481,364,661,572,596,658,587,645,304,318,284,328,0,546,514,501,634,624,510,520,569,576,651,744,581,656,780,538,538,544,540,0,0,306,266,0,0,348,406,0,275,313,234,348,443,0,0,0,0,0,0,0,581,584,0,0,578,529,0,692,749,750,694,746,0,0,0,0,0,0,fight
302,733,765,241,297,473,401,327,654,582,205,636,551,627,292,306,270,308,0,561,280,304,647,637,520,541,554,577,671,761,584,652,776,553,552,558,551,0,0,481,496,0,0,329,352,277,256,294,629,328,433,628,0,0,0,0,0,0,524,512,0,0,590,640,641,701,760,779,703,750,777,0,0,0,0,0,fight
311,489,518,253,308,508,404,367,652,577,246,631,532,531,303,314,287,325,0,598,576,575,681,672,561,605,618,613,712,788,619,680,785,590,590,595,591,0,0,303,267,0,0,341,357,290,269,307,533,340,442,633,0,0,0,0,0,0,630,631,0,0,629,686,669,734,789,791,736,783,813,0,0,0,0,0,fight
310,491,515,256,309,466,376,300,658,515,239,628,522,512,304,319,296,340,0,600,576,568,680,672,572,699,665,615,681,780,621,681,773,588,591,593,598,0,0,317,274,0,0,363,0,0,279,585,507,356,454,658,0,0,0,0,0,0,629,629,0,0,630,0,0,729,720,789,733,779,817,0,0,0,0,0,fight
291,474,493,237,285,457,417,457,630,555,223,613,497,449,290,302,284,422,0,587,577,580,670,667,562,553,746,606,706,775,610,675,758,579,581,586,577,0,0,307,265,0,0,448,500,0,268,314,306,340,428,346,0,0,0,325,0,0,621,620,0,0,564,649,0,719,773,791,721,755,778,0,0,0,591,0,fight
326,468,488,239,285,433,407,329,611,528,245,589,480,427,317,333,301,342,0,612,570,557,678,675,568,560,683,616,712,779,624,690,763,598,602,596,604,0,0,311,269,0,0,353,361,0,267,318,321,334,418,373,0,0,0,0,0,0,632,630,0,0,635,700,0,725,772,792,727,754,789,0,0,0,0,0,fight
420,946,945,953,0,334,582,416,468,591,410,547,471,0,0,440,0,491,0,495,124,125,163,0,425,791,859,702,799,860,758,965,0,0,482,0,455,0,0,432,525,954,0,554,0,0,0,259,0,0,0,0,0,0,0,0,0,0,442,456,164,0,560,0,0,0,888,0,0,0,0,0,0,0,0,0,fight
0,467,474,235,269,473,417,0,583,504,237,579,463,400,0,0,319,360,0,0,589,597,661,665,570,558,0,630,731,772,632,702,788,0,0,592,601,0,0,339,293,0,0,385,0,0,274,321,627,350,414,628,0,0,0,0,0,0,622,617,0,0,628,0,0,721,769,806,727,752,805,0,0,0,0,0,fight
345,440,459,228,253,418,373,281,568,462,240,553,443,514,338,355,323,364,0,566,544,536,632,637,544,565,624,615,706,753,624,701,742,554,557,554,557,0,0,335,289,0,0,378,357,0,274,328,617,347,428,371,0,0,0,0,0,0,596,592,0,0,600,590,0,701,753,785,704,735,770,0,0,0,0,0,fight
0,418,442,220,249,414,347,235,544,418,232,522,423,572,0,0,0,356,0,0,540,532,619,622,537,551,615,610,704,749,619,713,780,0,0,0,545,0,0,333,393,219,0,375,372,0,264,322,570,328,0,0,0,0,0,0,0,0,593,551,620,0,539,663,0,697,746,777,702,0,0,0,0,0,0,0,fight
0,424,467,0,0,385,286,213,537,408,237,494,402,411,0,0,0,0,0,0,522,513,0,0,530,575,600,614,669,737,626,674,754,0,0,0,0,0,0,327,297,0,0,361,285,0,278,420,551,351,402,547,0,0,0,0,0,0,583,583,0,0,584,576,0,688,711,775,688,725,774,0,0,0,0,0,fight
0,364,395,231,0,334,271,199,510,362,221,477,368,417,0,0,0,312,0,0,502,487,565,0,512,559,580,581,667,715,592,661,712,0,0,0,493,0,0,302,273,0,0,271,224,0,253,326,457,315,251,513,0,0,0,0,0,0,553,546,0,0,548,569,0,669,715,723,667,678,740,0,0,0,0,0,fight
0,391,443,0,0,338,259,209,501,367,468,444,345,469,0,0,0,325,0,0,501,491,0,0,510,560,576,596,650,731,612,652,732,0,0,0,491,0,0,0,444,0,0,0,0,0,0,368,0,0,263,0,0,0,0,0,0,0,0,492,0,0,0,0,0,0,651,0,0,681,0,0,0,0,0,0,fight
0,374,419,0,0,331,254,229,503,372,436,456,341,408,0,0,0,0,0,0,521,510,0,0,528,593,582,613,659,740,629,663,752,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0,0,0,0,664,0,0,0,0,0,0,fight
0,307,793,861,0,278,217,150,470,347,406,423,291,362,0,0,0,263,0,0,507,323,335,0,515,581,550,599,638,736,613,647,739,0,0,0,505,0,0,0,328,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,686,0,0,0,0,0,0,fight
0,316,342,0,0,285,247,210,463,364,410,404,278,326,0,0,0,262,0,0,487,471,0,0,497,567,557,589,648,730,599,642,723,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,337,374,472,0,301,253,226,474,368,435,414,280,360,0,0,0,281,0,0,496,483,508,0,508,566,554,597,668,731,609,649,741,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,0,0,0,0,0,fight
0,943,941,952,0,946,586,417,470,594,0,538,587,409,0,0,0,0,0,0,122,123,163,0,122,793,854,693,799,0,746,791,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,0,0,0,0,0,0,fight
0,322,356,489,0,287,248,221,462,365,435,403,272,367,0,0,0,272,0,0,479,465,551,0,490,545,533,585,662,709,598,632,722,0,0,0,472,0,0,0,431,0,0,0,0,0,0,375,0,0,524,234,0,0,0,0,0,0,0,487,0,0,0,0,0,0,729,0,0,725,730,0,0,0,0,0,fight
0,375,446,498,507,308,224,244,454,415,459,374,287,207,0,0,385,313,0,0,462,463,531,536,462,513,464,578,637,707,577,609,716,0,0,425,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,371,441,534,513,302,211,246,437,458,455,343,279,205,0,0,397,333,0,0,469,473,534,541,468,507,457,632,678,711,597,641,730,0,0,424,426,0,0,0,0,0,0,0,0,215,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,708,0,0,0,0,0,0,0,0,0,fight
0,377,445,560,533,310,216,202,430,442,456,334,290,374,0,0,414,346,0,0,468,475,543,512,464,489,477,605,661,717,597,655,685,0,0,423,422,0,0,0,0,0,0,0,0,0,0,420,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,0,0,0,732,0,0,0,0,0,fight
0,394,461,530,566,329,245,261,429,389,487,339,307,429,0,0,433,366,0,0,442,452,500,484,435,457,428,558,614,700,554,639,680,0,0,411,401,0,0,509,526,593,0,0,0,0,491,455,488,424,0,430,0,0,534,0,0,0,492,496,514,0,0,0,0,623,620,701,588,0,681,0,0,474,0,0,fight
0,423,489,630,611,363,294,299,451,414,498,360,332,287,0,0,467,0,0,0,427,436,508,485,422,450,448,549,600,693,544,627,711,0,0,405,0,0,0,553,577,0,0,524,0,0,527,477,0,499,0,0,0,0,0,0,0,0,485,491,0,0,486,0,0,607,615,0,592,0,0,0,0,0,0,0,fight
0,452,519,601,649,392,334,346,468,497,517,373,342,462,0,0,484,418,0,0,418,433,486,493,410,439,434,532,601,688,528,621,664,0,0,389,383,0,0,575,605,602,0,549,0,0,549,645,0,519,0,303,0,0,0,0,0,0,470,482,487,0,470,0,0,606,678,0,581,0,705,0,0,0,0,0,fight
0,463,523,677,645,405,367,0,475,510,325,382,353,504,0,0,621,0,0,0,384,389,470,436,379,409,0,494,571,662,488,590,640,0,0,418,0,0,0,589,620,0,0,556,0,0,564,364,530,457,661,511,0,0,0,0,0,0,446,455,0,0,441,0,0,582,592,669,501,640,645,0,0,0,0,0,fight
653,546,611,716,693,492,413,0,432,539,540,414,544,513,651,0,640,0,0,422,394,428,474,448,373,441,0,497,578,675,491,589,648,415,0,414,0,0,0,627,645,0,0,603,0,0,507,394,350,557,391,514,0,0,0,0,0,0,444,452,0,0,435,0,0,503,600,683,561,599,649,0,0,0,0,0,fight
682,569,618,666,711,521,408,728,473,541,368,419,402,366,678,0,659,0,0,431,410,426,465,471,397,460,474,501,587,678,498,602,688,421,0,409,0,0,0,513,0,757,0,461,753,0,582,411,552,573,708,553,0,0,0,0,0,0,434,0,490,0,430,493,0,587,601,683,567,650,702,0,0,0,0,0,fight
294,305,937,0,0,337,589,420,0,594,410,0,0,0,285,300,0,312,0,261,298,117,0,0,293,793,846,0,799,848,0,0,0,251,248,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
656,561,594,635,682,518,728,696,410,506,488,375,367,329,651,0,637,0,0,405,388,405,437,440,364,465,445,461,468,603,460,569,652,393,0,390,0,0,655,622,0,722,0,654,0,0,536,372,329,501,684,529,0,0,0,0,0,406,422,0,461,0,439,0,0,557,570,645,508,625,667,0,0,0,0,0,fight
662,575,608,667,705,525,729,695,478,524,530,395,387,346,660,0,644,0,0,398,373,392,430,423,355,457,435,462,567,679,447,562,651,388,0,377,0,0,0,0,0,725,0,585,0,0,542,0,0,586,667,0,0,0,0,0,0,0,0,0,456,0,360,0,0,538,0,0,549,617,0,0,0,0,0,0,fight
713,612,659,711,749,575,776,753,510,559,577,439,436,390,711,0,698,0,0,416,390,410,452,461,371,483,468,472,584,694,460,574,663,407,0,400,0,0,0,685,0,569,0,674,0,640,599,0,0,640,710,0,0,0,0,0,0,0,428,0,560,0,427,0,586,554,0,0,563,642,0,0,0,0,0,0,fight
747,654,687,682,768,604,789,791,525,580,597,452,465,407,748,0,734,0,0,419,396,412,438,453,367,484,478,460,580,687,447,566,654,408,0,405,0,0,0,712,0,728,0,741,664,678,614,0,0,669,733,0,0,0,0,0,0,0,426,0,455,0,448,532,578,550,0,0,562,643,0,0,0,0,0,0,fight
0,647,674,787,784,605,803,770,512,581,594,441,476,404,0,0,739,0,0,0,388,408,447,442,362,488,417,447,565,673,447,546,639,0,0,409,0,0,0,710,750,806,785,742,657,680,615,582,0,675,738,0,0,0,0,0,0,0,422,433,486,443,438,528,573,546,566,0,561,632,0,0,0,0,0,0,fight
0,672,699,813,817,624,814,697,528,599,607,459,507,413,0,0,757,0,0,0,391,408,493,484,362,494,570,448,575,680,445,542,630,0,0,418,0,0,0,729,767,599,0,709,687,0,634,600,0,548,753,0,0,0,0,0,0,0,432,452,523,0,422,529,0,551,576,0,473,631,0,0,0,0,0,0,fight
761,654,700,673,0,613,835,799,530,602,620,470,528,411,759,0,737,0,0,427,378,410,452,0,361,494,470,450,542,672,446,539,623,419,0,400,0,0,0,739,0,0,0,781,0,0,652,0,0,571,775,410,0,0,0,0,0,0,429,0,0,0,448,0,0,545,0,0,472,626,624,0,0,0,0,0,fight
776,692,724,852,0,648,852,821,517,628,635,501,556,440,771,0,758,0,0,415,379,408,497,0,356,495,471,441,535,663,442,528,608,404,0,399,0,0,821,763,803,0,0,801,0,0,671,635,0,593,794,0,814,0,0,0,0,459,431,436,0,0,448,0,0,541,640,0,465,626,0,440,0,0,0,0,fight
820,721,748,882,0,683,885,853,542,651,664,521,579,457,810,0,795,0,0,414,374,390,485,0,349,484,456,433,516,658,431,505,594,403,0,390,0,0,0,786,827,0,0,830,0,0,698,0,0,595,826,0,0,0,0,0,0,0,412,438,0,0,437,0,0,531,0,0,440,614,0,0,0,0,0,0,fight
814,713,737,824,873,685,864,858,516,604,645,495,562,451,805,0,776,0,0,397,365,383,451,467,340,481,448,429,470,656,427,498,588,388,0,377,0,0,0,772,809,825,0,734,0,0,688,605,0,572,814,0,0,0,0,0,0,0,412,432,452,0,366,0,0,525,471,0,439,610,0,0,0,0,0,0,fight
0,578,930,0,262,610,593,424,0,0,0,0,591,0,398,0,363,0,0,0,246,109,0,273,270,791,837,0,0,0,0,796,0,849,0,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
823,722,749,775,868,694,891,868,549,654,490,516,575,489,816,0,783,0,0,380,349,372,429,427,325,466,436,424,515,583,420,493,581,368,0,359,0,0,0,797,836,894,836,834,0,0,703,655,664,765,829,723,0,0,0,0,0,0,404,431,464,435,422,0,0,516,516,647,534,599,652,0,0,0,0,0,fight
837,747,770,792,901,724,922,900,581,682,681,531,579,521,826,0,802,0,0,411,365,390,445,434,341,475,443,439,534,659,431,509,596,396,0,379,0,0,0,821,866,926,837,853,0,0,582,0,0,793,858,0,0,0,0,0,0,0,425,444,473,444,439,0,0,440,0,0,547,608,0,0,0,0,0,0,fight
862,753,775,800,916,728,948,914,595,692,702,536,576,551,851,872,814,0,0,457,387,410,462,451,362,495,459,458,563,679,451,529,613,443,445,412,0,0,0,833,883,950,917,878,0,0,739,0,0,804,871,0,0,0,0,0,0,0,444,467,492,452,461,0,0,547,0,0,567,632,0,0,0,0,0,0,fight
880,774,799,829,947,747,984,954,620,710,742,562,599,592,869,0,826,0,0,468,381,402,458,447,355,492,459,453,564,675,444,532,612,443,0,378,0,0,0,871,917,988,899,911,0,0,772,0,0,561,909,798,0,0,0,0,0,0,443,460,493,464,460,0,0,548,0,0,445,632,630,0,0,0,0,0,fight
915,796,815,846,987,777,1019,977,628,727,772,579,633,617,896,0,859,0,0,480,390,410,459,448,367,492,457,463,569,674,458,534,625,466,0,402,0,0,0,885,950,1020,905,937,0,0,799,0,0,870,941,830,897,0,943,0,0,0,441,459,491,463,456,0,0,552,0,0,569,628,631,467,0,428,0,0,fight
0,817,830,860,927,796,1041,1034,644,731,797,617,661,643,0,0,875,0,0,0,426,438,491,491,401,513,507,487,593,700,472,573,653,0,0,444,0,0,0,911,0,1044,0,965,0,1035,825,732,0,899,966,852,0,0,0,0,0,0,470,0,510,0,485,0,508,581,594,0,596,651,663,0,0,0,0,0,fight
0,842,861,879,956,815,1055,1079,675,759,808,653,708,686,0,0,910,0,0,0,449,470,514,518,421,530,536,507,610,703,495,590,675,0,0,472,0,0,0,950,0,774,0,1002,0,0,863,835,809,936,1001,894,0,0,0,0,0,0,496,0,561,0,508,0,0,604,677,704,620,679,681,0,0,0,0,0,fight
0,908,919,924,0,892,1075,0,723,824,869,720,775,760,0,0,966,0,0,0,459,466,545,0,435,568,0,511,605,718,505,594,680,0,0,478,0,0,0,1007,0,0,0,1050,0,0,937,825,0,1012,1079,0,0,0,0,0,0,0,507,0,0,0,524,0,0,614,606,0,627,674,0,0,0,0,0,0,fight
0,922,924,0,0,918,0,0,730,856,869,731,788,780,0,0,1023,0,0,0,463,455,0,0,454,0,0,508,620,728,503,589,678,0,0,489,0,0,0,1040,0,0,0,1076,0,0,973,931,0,1071,1079,0,0,0,0,0,0,0,504,0,0,0,508,0,0,611,673,0,624,675,0,0,0,0,0,0,fight
0,889,890,903,926,897,0,0,690,779,797,684,757,752,0,0,973,0,0,0,467,460,543,546,466,0,0,511,572,729,506,585,675,0,0,479,0,0,0,997,0,0,0,1049,0,0,942,780,0,1027,1079,0,0,0,0,0,0,0,492,0,0,0,506,0,0,608,573,0,616,660,0,0,0,0,0,0,fight
0,459,921,295,0,535,311,0,473,252,0,564,253,0,0,0,0,0,0,0,459,99,352,0,496,363,0,719,850,0,771,864,0,0,0,0,0,0,0,0,0,0,0,536,0,0,593,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,497,0,0,764,0,0,0,908,0,0,0,0,0,0,fight
0,892,896,931,989,1037,0,0,725,855,801,714,791,783,0,0,0,0,0,0,478,468,543,544,480,0,0,536,631,726,530,615,726,0,0,0,0,0,0,1000,0,0,0,914,0,0,967,941,0,1057,1079,0,0,0,0,0,0,0,487,0,0,0,481,0,0,623,713,0,624,692,0,0,0,0,0,0,fight
0,903,918,912,949,881,0,0,721,861,784,708,796,782,0,0,0,0,0,0,479,480,565,585,464,0,0,548,645,722,536,631,725,0,0,0,0,0,0,1005,0,0,0,1031,0,0,0,955,0,0,0,0,0,0,0,0,0,0,522,0,0,0,529,0,0,0,707,0,0,0,0,0,0,0,0,0,fight
0,843,844,882,935,831,1079,0,675,802,663,686,787,760,0,0,0,0,0,0,493,489,567,566,471,553,0,559,654,734,557,651,721,0,0,0,0,0,0,974,926,0,0,837,0,0,934,857,0,1025,1079,673,0,0,0,0,0,0,519,517,0,0,483,0,0,650,700,0,649,701,732,0,0,0,0,0,fight
0,871,872,907,917,859,1079,0,696,808,659,709,803,788,0,0,907,0,0,0,507,502,566,594,483,566,0,564,662,736,563,662,733,0,0,560,0,0,0,1004,960,0,0,860,0,0,960,943,0,711,1079,658,0,0,0,0,0,0,532,527,0,0,484,0,0,654,747,0,564,718,735,0,0,0,0,0,fight
0,847,856,0,0,830,1079,0,660,765,605,679,775,782,0,0,0,0,0,0,510,514,0,0,493,561,0,584,689,753,582,691,761,0,0,0,0,0,0,979,1023,0,0,930,0,0,943,938,0,1031,1079,0,0,0,0,0,0,0,540,534,0,0,540,0,0,676,757,0,670,718,0,0,0,0,0,0,fight
914,796,798,835,845,806,1030,1028,623,701,558,662,723,738,0,0,877,0,0,546,528,518,597,610,543,570,563,596,704,767,603,674,761,0,0,522,0,0,0,933,880,0,0,971,0,0,894,897,0,990,1079,561,0,0,0,0,0,0,547,547,0,0,543,0,0,689,770,0,685,748,767,0,0,0,0,0,fight
0,819,817,859,893,977,1037,1021,650,714,586,697,748,768,0,0,0,0,0,0,531,522,595,588,525,565,562,591,702,768,601,670,760,0,0,0,0,0,0,933,884,0,0,823,0,0,916,924,0,1005,1079,0,0,0,0,0,0,0,534,537,0,0,541,0,0,689,769,0,681,742,0,0,0,0,0,0,fight
0,808,810,888,991,991,1024,983,635,698,563,680,743,765,0,0,857,972,0,0,530,520,544,543,533,558,537,588,701,768,598,667,758,0,0,528,504,0,0,941,970,1031,0,887,851,0,991,925,0,1009,1079,0,0,0,0,0,0,0,538,532,555,0,538,604,0,679,763,0,674,733,0,0,0,0,0,0,fight
905,791,810,842,956,787,979,925,610,683,544,652,718,746,0,0,887,0,0,533,529,542,592,558,535,569,553,590,700,772,597,673,765,0,0,516,0,0,0,918,873,0,0,966,0,0,893,899,0,978,1065,0,0,0,0,0,0,0,542,545,0,0,537,0,0,687,768,0,677,744,0,0,0,0,0,0,fight
0,790,869,841,923,777,989,936,616,692,551,657,720,753,0,0,835,0,0,0,535,547,603,567,512,568,564,600,708,781,608,688,782,0,0,519,0,0,0,912,808,0,815,958,0,0,892,898,0,978,1066,0,0,0,876,0,0,0,540,550,0,609,533,0,0,696,780,0,687,756,0,0,0,527,0,0,fight
434,893,907,0,0,873,598,436,850,773,689,583,476,0,0,450,0,513,0,556,357,359,0,0,338,791,839,424,502,587,776,962,0,0,544,0,456,0,0,515,457,0,0,522,0,0,483,252,0,0,0,0,0,0,0,496,0,0,545,531,0,0,404,0,0,724,849,0,0,0,0,0,0,0,534,0,fight
0,774,766,817,951,953,979,954,583,670,524,615,694,739,0,0,840,0,0,0,539,539,600,568,541,580,568,596,705,778,598,688,778,0,0,543,0,0,0,896,846,0,798,0,0,0,879,888,0,970,1079,0,0,0,795,0,0,0,551,553,0,623,0,0,0,693,780,0,682,763,0,0,0,553,0,0,fight
0,798,669,755,871,853,906,823,509,585,448,550,612,647,0,0,736,0,0,0,513,514,571,554,502,560,543,586,700,764,594,679,758,0,0,511,0,0,0,676,0,0,0,680,0,0,804,816,0,896,1001,0,0,0,0,0,0,0,527,0,0,0,552,0,0,682,768,0,668,759,0,0,0,0,0,0,fight
0,770,663,730,818,840,874,788,500,571,441,528,594,625,0,0,710,0,0,0,495,504,567,542,490,540,518,569,682,746,573,664,737,0,0,491,0,0,0,658,0,0,0,841,0,0,775,785,0,867,962,446,0,0,0,0,0,0,503,0,0,0,491,0,0,662,756,0,651,754,747,0,0,0,0,0,fight
0,678,675,736,819,680,889,790,507,577,445,541,603,867,0,0,723,0,0,0,497,494,558,519,497,529,501,563,673,745,568,657,720,0,0,491,0,0,0,765,778,0,0,878,0,0,792,802,0,881,971,637,0,0,0,0,0,0,503,527,0,0,508,0,0,658,744,0,649,737,731,0,0,0,0,0,fight
0,764,706,676,782,819,854,730,439,510,370,469,539,820,0,0,665,0,0,0,483,489,557,518,477,523,496,563,674,745,567,654,721,0,0,485,0,0,0,624,631,0,0,617,0,0,737,745,0,835,929,570,0,0,0,0,0,0,495,499,0,0,490,0,0,655,747,0,645,736,730,0,0,0,0,0,fight
625,667,550,611,709,724,762,649,359,431,292,401,460,727,0,0,597,0,0,481,469,493,544,522,464,522,491,552,663,737,559,649,719,0,0,469,0,0,0,545,0,0,0,544,0,0,645,655,0,743,833,498,0,0,0,0,0,0,495,0,0,0,491,0,0,647,741,0,642,734,731,0,0,0,0,0,fight
0,649,592,597,704,704,733,627,354,425,298,396,457,496,0,0,554,0,0,0,444,449,517,497,437,505,464,531,643,716,536,627,715,0,0,468,0,0,0,513,527,0,0,525,0,0,629,638,0,725,807,0,0,0,553,0,0,0,474,471,0,0,480,0,0,624,732,0,619,720,0,0,0,469,0,0,fight
0,682,619,594,706,740,735,637,358,417,288,396,461,495,0,0,0,0,0,0,446,444,524,495,449,501,460,525,642,716,531,619,708,0,0,0,0,0,0,527,529,0,555,529,0,0,631,640,0,730,807,0,0,0,0,0,0,0,462,459,0,541,471,0,0,618,728,0,614,714,0,0,0,0,0,0,fight
0,647,493,561,626,704,717,591,328,351,234,379,417,447,0,0,0,0,0,0,466,472,521,501,448,504,454,525,649,717,540,617,703,0,0,0,0,0,0,482,587,0,625,705,688,0,586,601,0,688,754,0,0,0,0,0,0,0,474,477,0,502,449,506,0,621,725,0,617,719,0,0,0,0,0,0,fight
0,617,566,521,570,672,635,556,300,378,408,353,394,412,0,0,0,0,0,0,434,427,510,496,432,492,443,507,603,682,525,598,683,0,0,0,0,0,0,456,459,0,547,465,693,0,546,321,208,647,319,210,0,0,0,0,0,0,457,452,0,517,472,493,0,606,632,699,607,635,698,0,0,0,0,0,fight
625,656,634,0,174,677,658,169,631,567,0,669,0,0,620,638,0,664,0,289,361,363,0,503,358,445,500,518,843,0,529,0,0,276,278,0,288,0,0,0,0,0,682,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,0,463,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,884,452,0,0,600,614,461,484,256,0,596,490,0,0,0,0,519,0,0,328,545,0,0,578,775,826,713,839,0,777,947,0,0,0,0,479,0,0,529,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,598,546,492,574,654,617,535,271,285,173,325,366,381,0,0,0,0,0,0,418,412,497,470,416,472,421,491,619,686,507,581,666,0,0,0,0,0,0,425,545,0,450,432,670,0,519,529,0,620,666,0,0,0,0,0,0,0,440,413,0,514,454,475,0,591,699,0,591,692,0,0,0,0,0,0,fight
